smiles,emission
CC1(C)C2=CC(N3CC)=C(CC3)C=C2C=C(C1=C4)C=C5C4=[N+](C(C)(C)C=C5C)CC,675.0
CC1(C)C2=CC3=C(C=C2C=C(C1=C4)C=C5C4=[N+](C(C)(C)C=C5C)CC)CCCN3CC,664.0
CN(C)C1=CC=C(C(C2(C)C)=C1)C=C(C2=C3)C=C4C3=[N+](CC4)CC,641.0
CN(C)C1=CC=C(C(C2(C)C)=C1)C=C(C2=C3)C=C4C3=[N+](CCC4)CC,640.0
CN(C)C1=CC=C(C(C2(C)C)=C1)C=C(C2=C3)C=C4C3=[N+](C(C)(C)C=C4C)CC,658.0
CN(C)C1=CC=C(C(C2(C)C)=C1)C(C)=C(C2=C/3)C=CC3=[N+](C)\C,643.0
CCSC(C(C(O1)=C2)=CC=C2N(CC)CC)=C(C1=C/3)C=CC3=[N+](CC)\CC,622.0
CCNC(C(C(O1)=C2)=CC=C2N(CC)CC)=C(C1=C/3)C=CC3=[N+](CC)\CC,546.0
N#CC1=C2C=C3C4=[N+](CCC3)CCCC4=C2OC5=C6C(N(CCC7)CCC6)=C7C=C15,720.0
NC1=CC=C(C(O2)=C1)N=C(C2=C3)C=CC3=[NH2+],599.0
CCNC1=CC=C(C(O2)=C1)N=C(C2=C/3)C=CC3=[NH+]/CC,615.0
CCN(CC)C1=CC=C(C(O2)=C1)N=C(C2=C/3)C=CC3=[N+](CC)/CC,664.0
NC1=CC=C(C(O2)=C1)N=C(C2=C3)C=C4C3=[N+](CC)CC4,642.0
CC[N+]1=C2C=C3C(C=C2CCC1)=NC(C(O3)=C4)=CC5=C4N(CCCC(O)=O)CCC5,676.0
CC[N+]1=C2C=C3C(C=C2C(C)=CC1(C)C)=NC(C(O3)=C4)=CC5=C4N(CCCC(O)=O)CCC5,682.0
C[N+]1=C2C=C3C(C=C2OCC1)=NC(C(O3)=C4)=CC5=C4N(C)CCO5,670.0
C[N+]1=C2C=C3C(C=C2OCC1)=NC(C(O3)=C4)=CC5=C4N(C)CCS5,695.0
C[N+]1=C2C=C3C(C=C2OCC1)=NC(C(O3)=C4)=CC5=C4N(C)CCC5,677.0
[NH2+]=C1C2=C(C=CC=C2)C3=NC4=CC=C(N)C=C4OC3=C1,619.0
[NH2+]=C1C2=C(C=CC=C2)C3=NC4=CC=C(N(CC)CC)C=C4OC3=C1,675.0
[NH2+]=C1C2=C(C=CC=C2)C3=NC4=CC=C(N5CCCC5)C=C4OC3=C1,678.0
[NH2+]=C1C2=C(C=CC=C2)C3=NC4=CC=C(N(CCCS(=O)(O)=O)CCCS(=O)(O)=O)C=C4OC3=C1,675.0
CCN(CC)C1=CC=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC=C5)=C5C4(C)C)CCCC3=C2)=C1,743.0
CCNC1=C(C)C=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC=C5)=C5C4(C)C)CCCC3=C2C6=CC=CC=C6C(O)=O)=C1,721.0
CCNC1=C(C)C=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC5=C6C=CC=C5)=C6C4(C)C)CCCC3=C2C7=CC=CC=C7C(O)=O)=C1,741.0
CCN(CC)C1=CC=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC=C5)=C5C4(C)C)CCCC3=C2C6=CC=CC=C6C(O)=O)=C1,731.0
CCN(CC)C1=CC=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC5=C6C=CC=C5)=C6C4(C)C)CCCC3=C2C7=CC=CC=C7C(O)=O)=C1,750.0
CCN(CC)C1=CC=C2C(OC3=C(/C=C/C4=[N+](CC)C(C=CC=C5)=C5C4(C)C)CCCC3=C2C6=CC=CC=C6C(O)=O)=C1,730.0
CC1(C)C2=C(C=CC=C2)[N+](C)=C1/C=C/C3=C4OC5=C(CCC6)C(N6CCC7)=C7C=C5C(C8=CC=CC=C8C(O)=O)=C4CCC3,745.0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](C)=C1/C=C/C4=C5OC6=C(CCC7)C(N7CCC8)=C8C=C6C(C9=CC=CC=C9C(O)=O)=C5CCC4,763.0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(N(CC)CC)=CC=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,740.0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(NCC)=C(C)C=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,732.0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=CC(NCC)=CC=C6C(/C=C7C(C)(C)C(C=CC=C8)=C8N\7CC)=C5CCC4,735.0
CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](CC)=C1/C=C/C4=C5OC6=C7C(N8CCC7)=C(CCC8)C=C6C(/C=C9C(C)(C)C(C=CC=C%10)=C%10N\9CC)=C5CCC4,744.0
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CCC/C3=C\C4=CC=C(O)C=C4)C3=[O+]5)C5=C1,654.0
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CCC/C3=C\C4=CC=C(O)C(Cl)=C4)C3=[O+]5)C5=C1,657.0
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CCC/C3=C\C4=CC=C(N(CC)CC)C=C4)C3=[O+]5)C5=C1,747.0
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(CCC/C3=C\C4=CC=C(N(CC)CC)C=C4O)C3=[O+]5)C5=C1,753.0
CC/[N+](CC)=C(C=C/1)/C=CC1=C2C=C(C3=CC=CC=C3C(O)=O)C4=CC=C(N(CC)CC)C=C4O\2,648.0
CC/[N+](CC)=C(C=C/1)/C=CC1=C2C=C(C3=CC=CC=C3C(O)=O)C4=CC5=C(N(CCC6)CCC5)C6=C4O\2,648.0
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C/C3=C\C=C4C=C/C(C=C\4)=[N+](CC)\CC)C(O3)=C1,727.0
CC/[N+](CC)=C(C=C/1)/C=CC1=C\C=C2C=C(C3=CC=CC=C3C(O)=O)C4=CC5=C(N(CCC6)CCC5)C6=C4O/2,738.0
CC/[N+](CC)=C(C=C1OC/2=O)/C=CC1=CC2=C/C=C3C=C(C4=CC=CC=C4C(O)=O)C5=CC=C(N(CC)CC)C=C5O/3,807.0
CC/[N+](CC)=C(C=C1OC/2=O)/C=CC1=CC2=C/C=C/C=C3C=C(C4=CC=CC=C4C(O)=O)C5=CC=C(N(CC)CC)C=C5O/3,830.0
CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C=C(C4=CC(C=CC(N(CC)CC)=C5)=C5OC4=O)OC2=C/1,695.0
CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C(OC4=C5C=CC(N(CC)CC)=C4)=O)=C5OC2=C/1,637.0
CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C(C=CC=C4)=C4OC3=O)C5=CC=CC=C5C(O)=O,651.0
CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C(OC4=C5C=C6C7=C4CCCN7CCC6)=O)=C5OC2=C/1,674.0
CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C(OC4=C5C=CC(N(C6=CC=CC=C6)C7=CC=CC=C7)=C4)=O)=C5OC2=C/1,678.0
O=C(C1=C2OC3=C4C5=[N+](CCC4)CCCC5=CC3=C1C6=CC=CC=C6C(O)=O)OC7=C2C=CC(N(C8=CC=CC=C8)C9=CC=CC=C9)=C7,668.0
CC/[N+](CC)=C1C=CC2=CC(C(OC3=C4C=CC(N(CC)CC)=C3)=O)=C4OC2=C/1,645.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C=CC4=C5C=CC(O)=C4)=C5OC2=C\1,631.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C=CC4=C5C=CC(O)=C4F)=C5OC2=C\1,661.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C=C(F)C4=C5C=CC(O)=C4)=C5OC2=C\1,628.0
OC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C(O)=O)=C(C=C/5C)C3=CC5=[NH+]\CC)C=C1,552.0
O=C1C=CC(C2=C1)=C(C(C=C2)=C3C4=CC=CC=C4C(O)=O)OC(C3=C5)=CC(NCC)=C5C,630.0
OC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C(O)=O)=C(C=C/5)C3=CC5=[N+](CC)\CC)C=C1,584.0
O=C1C=CC2=C3OC4=CC(N(CC)CC)=CC=C4C(C5=CC=CC=C5C(O)=O)=C3C=CC2=C1,633.0
OC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=C(C(O)=O)C=C4C(O)=O)=C5C3=C6C7=[N+](CCC6)CCCC7=C5)C=C1,600.0
O=C1C=CC2=C3OC4=C5C(N(CCC5)CCC6)=C6C=C4C(C7=CC=C(C(O)=O)C=C7C(O)=O)=C3C=CC2=C1,630.0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(O)=CC=C4)=C5OC2=C1,604.0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(OC)=CC=C4)=C5OC2=C1,596.0
OC1=CC=CC2=C1C(O3)=C(C=C2)C(C4=CC=CC=C4C(OC)=O)=C(C=C/5)C3=CC5=[N+](C)\C,614.0
COC1=CC=CC2=C1C(O3)=C(C=C2)C(C4=CC=CC=C4C(OC)=O)=C(C=C/5)C3=CC5=[N+](C)\C,606.0
OC1=CC=CC2=C1C(O3)=C(C=C2)C(C4=CC=CC=C4C(OC)=O)=C5C3=C6C7=[N+](CCC6)CCCC7=C5,624.0
COC1=CC=CC2=C1C(O3)=C(C=C2)C(C4=CC=CC=C4C(OC)=O)=C5C3=C6C7=[N+](CCC6)CCCC7=C5,622.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C=CC4=C5C=CC(O)=C4)=C5OC2=C\1,583.0
CN(C)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C(C(O3)=C4C=C5)C=CC4=CC5=O)C3=C1,627.0
C/[N+](C)=C1C=CC2=C(C3=C(F)C(F)=C(F)C(F)=C3C(O)=O)C(C=CC4=C5C=CC(O)=C4)=C5OC2=C\1,603.0
CN(C)C1=CC=C(C(C2=C(F)C(F)=C(F)C(F)=C2C(O)=O)=C(C(O3)=C4C=C5)C=CC4=CC5=O)C3=C1,650.0
C/[N+](C)=C1C=CC2=C(C3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C(O)=O)C(C=CC4=C5C=CC(O)=C4)=C5OC2=C\1,603.0
CN(C)C1=CC=C(C(C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C(O)=O)=C(C(O3)=C4C=C5)C=CC4=CC5=O)C3=C1,651.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C4=C(C=CC(O)=C4)C=C5)=C5OC2=C\1,605.0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(N)=CC=C4)=C5OC2=C1,760.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C(OC)=O)C(C=CC4=C5C(N)=CC=C4)=C5OC2=C\1,770.0
NC1=CC=CC2=C1C(O3)=C(C=C2)C(C4=CC=CC=C4C(OC)=O)=C(C=C5CCC6)C3=C7C5=[N+]6CCC7,740.0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C(C=CC4=C5C=CC(N)=C4)=C5OC2=C1,645.0
NC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C([O-])=O)=C(C=C/5)C3=CC5=[N+](C)\C)C=C1,612.0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C(C=CC4=C5C=CC(N(C)C)=C4)=C5OC2=C1,652.0
NC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C([O-])=O)=C5C3=C6C7=[N+](CCC6)CCCC7=C5)C=C1,612.0
CNC1=CC2=C(C(O3)=C(C=C2)C(C4=CC=CC=C4C([O-])=O)=C5C3=C6C7=[N+](CCC6)CCCC7=C5)C=C1,624.0
NC1=CC2=C(C3=C(C=C2)C(C4=CC(N)=C(N)C=C4)=C5C(C6=C(C=C(N)C=C6)C=C5)=[O+]3)C=C1,681.0
NC(C=C1)=C(N)C=C1C2=C3C(C4=C(C=C(N(CC)CC)C=C4)C=C3)=[O+]C5=C2C=CC6=C5C=CC(N(CC)CC)=C6,745.0
NC1=CC2=C(C3=C(C=C2)C(C4=CC5=C(N=NN5)C=C4)=C6C(C7=C(C=C(N)C=C7)C=C6)=[O+]3)C=C1,681.0
CCN(CC)C1=CC2=C(C3=C(C=C2)C(C4=CC5=C(N=NN5)C=C4)=C6C(C7=C(C=C(N(CC)CC)C=C7)C=C6)=[O+]3)C=C1,750.0
C12=C(CCC3)C4=[N+]3CCCC4=CC1=CC(C5=C2)=C(C6=CC(C=C7C8=C9CCCN8CCC7)=C9C=C6C5%10C(C=CC=C%11)=C%11OC%12=C%10C=CC=C%12)C%13=CC=CC=C%13,921.0
CC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,920.0
CCC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,922.0
CC1=CC=CC(C)=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,915.0
COCC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,926.0
COC1=CC=CC=C1C(C2=CC(C=C3C4=C5CCCN4CCC3)=C5C=C2C67C(C=CC=C8)=C8OC9=C7C=CC=C9)=C(C6=C%10)C=C%11C%10=C(CCC%12)C%13=[N+]%12CCCC%13=C%11,919.0
CC(CO)N1CC2=C(N3C=CC=CC3=C2C)C1=O,434.0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C)C1=O,433.0
CC(CO)N1CC2=C(N3C=CC(=CC3=C2C)C#N)C1=O,460.0
CC(CO)N1CC2=C(N3C=CC(=CC3=C2C)C(C)=O)C1=O,471.0
OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=CC=C4)C1=O,420.0
OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=CC=C4)C1=O,481.0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=CC=C5)C1=O,490.0
OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=CC=C4)C1=O,497.0
OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4)C1=O,507.0
OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=C(OC)C=CC=C4)C1=O,461.0
OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=C(OC)C=CC=C4)C1=O,465.0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=C(OC)C=CC=C5)C1=O,489.0
OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=C(OC)C=CC=C4)C1=O,493.0
OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=C(OC)C=CC=C4)C1=O,508.0
OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=CS4)C1=O,481.0
OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=CS4)C1=O,500.0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=CS5)C1=O,515.0
OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=CS4)C1=O,529.0
OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=CS4)C1=O,540.0
OCC(C)N1CC2=C(N3C=CC=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,495.0
OCC(C)N1CC2=C(N3C=CC(OC)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,480.0
OCC(C)N1CC2=C(N3C=CC(C4=CC=CC=C4)=CC3=C2C5=CC=C(N(C)C)C=C5)C1=O,530.0
OCC(C)N1CC2=C(N3C=CC(C#N)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,509.0
OCC(C)N1CC2=C(N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(C)C)C=C4)C1=O,613.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C#N)C=C4,445.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C#N)C=C4,460.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C#N)C=C4,487.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C#N)C=C4,494.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(Br)C=C4,462.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(Br)C=C4,476.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(Br)C=C4,492.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(Br)C=C4,502.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(C)C=C4,471.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(OC)=CC3=C2C4=CC=C(C)C=C4,485.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(C)C=C4,498.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(C)C=C4,509.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(OC)C=C4,482.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(OC)C=C4,512.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(OC)C=C4,526.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,497.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,554.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,579.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(OC)=O)=CC3=C2C4=CC=C(N(CCC)CCC)C=C4,586.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=C(N(CCC)CCC)C=C4,605.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4C#N,474.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(C#N)=C4,490.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4Br,472.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(Br)=C4,496.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4OC,503.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(OC)=C4,505.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC=C4N(C)C,548.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC(C(C)=O)=CC3=C2C4=CC=CC(N(C)C)=C4,529.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C)C=CC3=C2C4=CC=C(Br)C=C4,457.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C)C3=C2C4=CC=C(Br)C=C4,443.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C(C)=O)C=CC3=C2C4=CC=C(Br)C=C4,510.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C(C)=O)C3=C2C4=CC=C(Br)C=C4,500.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C)C=CC3=C2C4=CC=C(OC)C=C4,472.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C)C3=C2C4=CC=C(OC)C=C4,459.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=C(C(C)=O)C=CC3=C2C4=CC=C(OC)C=C4,537.0
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C(C)=O)C3=C2C4=CC=C(OC)C=C4,526.0
CN1CC2=C(N3C=C(C)C=CC3=C2C4=CC=C(C(F)(F)F)C=C4)C1=O,450.0
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(C(F)(F)F)C=C4)C1=O,496.0
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(O)C=C4)C1=O,535.0
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(N(CC)CC)C=C4)C1=O,611.0
[O+]1C(C2=CC=CC=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC=CC=4)=C(C4C=CC=CC=4)C=13)C=C2)C1C=CC=CC=1,540.0
[O+]1C(C2=CC=C(C)C=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC(C)=CC=4)=C(C4C=CC(C)=CC=4)C=13)C=C2)C1C=CC(C)=CC=1,577.0
[O+]1C(C2=CC=C(OC)C=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC(OC)=CC=4)=C(C4C=CC(OC)=CC=4)C=13)C=C2)C1C=CC(CC)=CC=1,655.0
FC1C=C(C2C3=C4C5=C(C=CC=C5C=C3)C(C3C=CC=C(F)C=3)=C(C4=[O+]C=2C2C=CC=C(C=2)F)C2C=CC=C(F)C=2)C=CC=1,523.0
ClC1C=CC(C2C3=C4C(C(=C(C5C=CC(=CC=5)Cl)C5C=CC=C(C=C3)C4=5)C3C=CC(=CC=3)Cl)=[O+]C=2C2=CC=C(Cl)C=C2)=CC=1,548.0
C(F)(F)(F)C1=CC=C(C=C1)C1C2=C3C4C(=CC=CC=4C(=C(C4=CC=C(C(F)(F)F)C=C4)C3=[O+]C=1C1=CC=C(C=C1)C(F)(F)F)C1C=CC(=CC=1)C(F)(F)F)C=C2,506.0
C(=O)C1=CC=C(C=C1)C1=C(C2C=CC(C=O)=CC=2)C2=C3C(C=CC4C(C5C=CC(=CC=5)C=O)=C(C5C=CC(C=O)=CC=5)[O+]=C1C=43)=CC=C2,519.0
[O+]1C(C2=CC=CC=C2)=C(C2=C3C=1C(=C(C1C=CC=C(C=C2)C=13)CC)C1=CC=CC=C1)CC,494.0
[O+]1C(=C(C2=C3C=1C(C1C=CC=CC=1)=C(C1C=CC=CC=1)C1C3=C(C=CC=1)C1=CC=CC=C12)C1C=CC=CC=1)C1C=CC=CC=1,548.0
O(C)C1C=CC(=CC=1)C1[O+]=C2C(C3=CC=C(OC)C=C3)=C(C3C=CC(=CC=3)OC)C3C4=C(C5=CC=CC=C5C(=C42)C=1C1C=CC(=CC=1)OC)C=CC=3,656.0
[O+]1C(C2=CC=CC=C2)=C(C2C=CC=CC=2)C2C=C3C4=C5C(C=C3)=CC=CC5=CC3C(=C(C=1C=2C4=3)C1=CC=CC=C1)C1C=CC=CC=1,637.0
O(C)C1C=CC(=CC=1)C1=C(C2=C3C4=C(C=C5C3=C3C(=CC=CC3=C2)C=C5)C(C2C=CC(OC)=CC=2)=C([O+]=C41)C1C=CC(OC)=CC=1)C1C=CC(OC)=CC=1,703.0
[O+]1C(CCC)=C(CCC)C2=C3C=1C(=C(CCC)C1C=C4C5=C(C(C=CC5=CC=C4)=C2)C=13)CCC,596.0
[O+]1C(CCC)=C(C2C=CC3C4=C(C=CC=1C4=2)C=C(C=3CCC)CCC)CCC,469.0
[O+]1C(=C(C2C3C=1C1=CC(=C(C4=CC=CC(C=3C=CC=2)=C41)CCC)CCC)CCC)CCC,625.0
O(C)C1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(OC)C=C4)=CC=1C=23,510.0
FC1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(F)C=C4)=CC=1C=23,478.0
ClC1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(Cl)C=C4)=CC=1C=23,480.0
C1C=CC2C3C4C5C=CC6C7C=5C(C(C5C=CC(C(C)(C)C)=CC=5)=C(C5C=CC(C(C)(C)C)=CC=5)C=7C=CC=6)=CC=4C(C4C=CC(C(C)(C)C)=CC=4)=C(C=3C=CC=2C=1)C1C=CC(C(C)(C)C)=CC=1,480.0
C(=O)(OCC)/C=C/C1=C(N(C)C)C=CC(C2C=C(C(N(C)C)=CC=2)/C=C/C(=O)OCC)=C1,521.0
N(C)(C1=C(/C=C/C(=O)OCC)C=CC(=C1)C1C=C(N(C)C)C(=CC=1)/C=C/C(=O)OCC)C,490.0
S1C(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCC)C(C4SC=CC=4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCC)=CC=C1,560.0
S1C(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCC)C(C4SC(C5=C(C6=NC7=C(C=CC=C7)C=C6)C(C)=CC=C5)=CC=4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCC)=CC=C1,610.0
N1(C2N=C(C3=CC=CC=C3)N(C=2C(N(C1=O)C)=O)C)C,370.0
N1(C2N=C(C3C=CC(C)=CC=3)N(C=2C(N(C1=O)CC1C=CC=CC=1)=O)C)C,375.0
N1(C2N=C(C3=CC=C(OC)C=C3)N(C=2C(N(C1=O)C)=O)C)C,375.0
N1(C2N=C(C3=CC=CC=C3OC)N(C=2C(N(C1=O)C)=O)C)C,375.0
